list_name,name,label,county_key,constituency_key,subcounty_key,division_key,location_key,ward_key,poll_station_key,poll_station_code,no_of_poll_stations,entrance_id,entrance_password,voting_id,voting_passwaord
poll_station_stream,igathu_primary_school_stream_01,IGATHU PRIMARY SCHOOL - STREAM 01,,,,,,,igathu_primary_school,,,6947761,FsWBZA3s,95580714,FsWBZA3s
poll_station_stream,lamuria_dairy_kiawara_stream_01,LAMURIA DAIRY (KIAWARA) - STREAM 01,,,,,,,lamuria_dairy_kiawara,,,9115614,Fsa2jdkJ,97265898,Fsa2jdkJ
poll_station_stream,lamuria_dairy_kiawara_stream_02,LAMURIA DAIRY (KIAWARA) - STREAM 02,,,,,,,lamuria_dairy_kiawara,,,6453821,FsarXpW9,54506230,FsarXpW9
poll_station_stream,komu_nursery_school_stream_01,KOMU NURSERY SCHOOL - STREAM 01,,,,,,,komu_nursery_school,,,7747711,Fsj2uc1Y,98246277,Fsj2uc1Y
poll_station_stream,st_jude_mugunda_secondary_scho_stream_01,ST JUDE MUGUNDA SECONDARY SCHO - STREAM 01,,,,,,,st_jude_mugunda_secondary_scho,,,4547717,Fsl5DGse,17923067,Fsl5DGse
poll_station_stream,ndunyu_gwathi_primary_school_stream_01,NDUNYU GWATHI PRIMARY SCHOOL - STREAM 01,,,,,,,ndunyu_gwathi_primary_school,,,6883141,Fsns8dKB,45277066,Fsns8dKB
poll_station_stream,ndunyu_gwathi_primary_school_stream_02,NDUNYU GWATHI PRIMARY SCHOOL - STREAM 02,,,,,,,ndunyu_gwathi_primary_school,,,1414296,FsrBe4PA,80126097,FsrBe4PA
poll_station_stream,charity_secondary_school_stream_01,CHARITY SECONDARY SCHOOL - STREAM 01,,,,,,,charity_secondary_school,,,8868847,Ft7QsQ7W,70813120,Ft7QsQ7W
poll_station_stream,gakanga_primary_school_stream_01,GAKANGA PRIMARY SCHOOL - STREAM 01,,,,,,,gakanga_primary_school,,,6389514,FtOvLK5G,20464936,FtOvLK5G
poll_station_stream,gitegi_primary_school_stream_01,GITEGI PRIMARY SCHOOL - STREAM 01,,,,,,,gitegi_primary_school,,,6221075,FtOx0CZG,74989773,FtOx0CZG
poll_station_stream,gitegi_primary_school_stream_02,GITEGI PRIMARY SCHOOL - STREAM 02,,,,,,,gitegi_primary_school,,,2708155,FtUjeU4r,98977666,FtUjeU4r
poll_station_stream,ndiiri_nursery_school_stream_01,NDIIRI NURSERY SCHOOL - STREAM 01,,,,,,,ndiiri_nursery_school,,,1212196,FtclyM3c,53329134,FtclyM3c
poll_station_stream,charity_primary_school_stream_01,CHARITY PRIMARY SCHOOL - STREAM 01,,,,,,,charity_primary_school,,,1598795,FteiFcP5,46466505,FteiFcP5
poll_station_stream,charity_primary_school_stream_02,CHARITY PRIMARY SCHOOL - STREAM 02,,,,,,,charity_primary_school,,,4964499,Fth0BuLQ,89973547,Fth0BuLQ
poll_station_stream,charity_primary_school_stream_03,CHARITY PRIMARY SCHOOL - STREAM 03,,,,,,,charity_primary_school,,,1039110,FtiSjj9U,27582711,FtiSjj9U
poll_station_stream,embaringo_primary_school_stream_01,EMBARINGO PRIMARY SCHOOL - STREAM 01,,,,,,,embaringo_primary_school,,,2763440,Ftmb8GDE,44964937,Ftmb8GDE
poll_station_stream,embaringo_primary_school_stream_02,EMBARINGO PRIMARY SCHOOL - STREAM 02,,,,,,,embaringo_primary_school,,,5607293,FtrZ7fQk,58757745,FtrZ7fQk
poll_station_stream,ngaringiro_primary_school_stream_01,NGARINGIRO PRIMARY SCHOOL - STREAM 01,,,,,,,ngaringiro_primary_school,,,4555222,Ftt9ZLdk,56500187,Ftt9ZLdk
poll_station_stream,watuka_primary_school_stream_01,WATUKA PRIMARY SCHOOL - STREAM 01,,,,,,,watuka_primary_school,,,6183933,Ftvo7sIp,93888712,Ftvo7sIp
poll_station_stream,lachuta_primary_school_stream_01,LACHUTA PRIMARY SCHOOL - STREAM 01,,,,,,,lachuta_primary_school,,,1041523,Fu1jcyaA,95636369,Fu1jcyaA
poll_station_stream,kamianda_nursery_school_stream_01,KAMIANDA NURSERY SCHOOL - STREAM 01,,,,,,,kamianda_nursery_school,,,6900494,Fu2Yi9Ks,82612628,Fu2Yi9Ks
poll_station_stream,kiria_primary_school_stream_01,KIRIA PRIMARY SCHOOL - STREAM 01,,,,,,,kiria_primary_school,,,8956005,Fu3khvi8,66470570,Fu3khvi8
poll_station_stream,kiahuria_primary_school_stream_01,KIAHURIA PRIMARY SCHOOL - STREAM 01,,,,,,,kiahuria_primary_school,,,9393238,FuC6ucO4,32272142,FuC6ucO4
poll_station_stream,gitaro_primary_school_stream_01,GITARO PRIMARY SCHOOL - STREAM 01,,,,,,,gitaro_primary_school,,,9030866,FuKJEs4M,49180193,FuKJEs4M
poll_station_stream,observation_hill_secondary_scho_stream_01,OBSERVATION HILL SECONDARY SCHO - STREAM 01,,,,,,,observation_hill_secondary_scho,,,2900826,FuTk77l7,17114166,FuTk77l7
poll_station_stream,kimunyuru_day_secondary_schoo_stream_01,KIMUNYURU DAY SECONDARY SCHOO - STREAM 01,,,,,,,kimunyuru_day_secondary_schoo,,,3395629,Fub5GMES,42073568,Fub5GMES
poll_station_stream,watuka_secondary_school_stream_01,WATUKA SECONDARY SCHOOL - STREAM 01,,,,,,,watuka_secondary_school,,,6665644,FubDrF1I,93616230,FubDrF1I
poll_station_stream,watuka_farmers_coop_store_emba_stream_01,WATUKA FARMERS COOP STORE (EMBA - STREAM 01,,,,,,,watuka_farmers_coop_store_emba,,,3451121,FufFtgL4,30971608,FufFtgL4
poll_station_stream,embaringo_day_secondary_school_stream_01,EMBARINGO DAY SECONDARY SCHOOL - STREAM 01,,,,,,,embaringo_day_secondary_school,,,3679294,FugGH8tq,46098042,FugGH8tq
poll_station_stream,embaringo_day_secondary_school_stream_02,EMBARINGO DAY SECONDARY SCHOOL - STREAM 02,,,,,,,embaringo_day_secondary_school,,,5848872,Fuj3IwhP,34111349,Fuj3IwhP
poll_station_stream,kakuret_village_nursery_school_stream_01,KAKURET VILLAGE NURSERY SCHOOL - STREAM 01,,,,,,,kakuret_village_nursery_school,,,5658637,FutRZSW4,68514329,FutRZSW4
poll_station_stream,rongai_primary_school_stream_01,RONGAI PRIMARY SCHOOL - STREAM 01,,,,,,,rongai_primary_school,,,7401325,Fv4lUQOj,46667564,Fv4lUQOj
poll_station_stream,kirinyaga_nursery_sch_stream_01,KIRINYAGA NURSERY SCH - STREAM 01,,,,,,,kirinyaga_nursery_sch,,,8821577,Fv8rGvYI,41918884,Fv8rGvYI
poll_station_stream,kirinyaga_nursery_sch_stream_02,KIRINYAGA NURSERY SCH - STREAM 02,,,,,,,kirinyaga_nursery_sch,,,4574603,Fv9QHyyR,84449601,Fv9QHyyR
poll_station_stream,gatuamba_primary_school_stream_01,GATUAMBA PRIMARY SCHOOL - STREAM 01,,,,,,,gatuamba_primary_school,,,7325976,FvH5zUYE,57958596,FvH5zUYE
poll_station_stream,gatuamba_primary_school_stream_02,GATUAMBA PRIMARY SCHOOL - STREAM 02,,,,,,,gatuamba_primary_school,,,6092279,FvI0GQWE,29769351,FvI0GQWE
poll_station_stream,karicheni_primary_school_stream_01,KARICHENI PRIMARY SCHOOL - STREAM 01,,,,,,,karicheni_primary_school,,,6557251,FvbtVL8h,21950391,FvbtVL8h
poll_station_stream,gatei_primary_school_stream_01,GATEI PRIMARY SCHOOL - STREAM 01,,,,,,,gatei_primary_school,,,8210155,Fvf1RO4t,82175636,Fvf1RO4t
poll_station_stream,maragima_primary_school_stream_01,MARAGIMA PRIMARY SCHOOL - STREAM 01,,,,,,,maragima_primary_school,,,8070120,FvgBRt6Q,62887123,FvgBRt6Q
poll_station_stream,maragima_primary_school_stream_02,MARAGIMA PRIMARY SCHOOL - STREAM 02,,,,,,,maragima_primary_school,,,4592447,FvgUtS4p,88926151,FvgUtS4p
poll_station_stream,milimani_primary_school_stream_01,MILIMANI PRIMARY SCHOOL. - STREAM 01,,,,,,,milimani_primary_school,,,3983888,FvvWo1Tj,69053133,FvvWo1Tj
poll_station_stream,karundas_primary_school_stream_01,KARUNDAS PRIMARY SCHOOL - STREAM 01,,,,,,,karundas_primary_school,,,5272818,FvweeXh9,57574023,FvweeXh9
poll_station_stream,karundas_primary_school_stream_02,KARUNDAS PRIMARY SCHOOL - STREAM 02,,,,,,,karundas_primary_school,,,2273920,FvxReJ72,70295810,FvxReJ72
poll_station_stream,lusoi_primary_school_stream_01,LUSOI PRIMARY SCHOOL - STREAM 01,,,,,,,lusoi_primary_school,,,2562377,Fw6Eswdf,95212603,Fw6Eswdf
poll_station_stream,lusoi_primary_school_stream_02,LUSOI PRIMARY SCHOOL - STREAM 02,,,,,,,lusoi_primary_school,,,6383150,Fw7pNIGt,28591686,Fw7pNIGt
poll_station_stream,nyange_primary_school_stream_01,NYANGE PRIMARY SCHOOL - STREAM 01,,,,,,,nyange_primary_school,,,7080596,FwIOXJ9v,65348728,FwIOXJ9v
poll_station_stream,nyange_primary_school_stream_02,NYANGE PRIMARY SCHOOL - STREAM 02,,,,,,,nyange_primary_school,,,6673840,FwIfJQ8Q,35170303,FwIfJQ8Q
poll_station_stream,chaka_primary_school_stream_01,CHAKA PRIMARY SCHOOL - STREAM 01,,,,,,,chaka_primary_school,,,8746120,FwaopE7q,26707251,FwaopE7q
poll_station_stream,chaka_primary_school_stream_02,CHAKA PRIMARY SCHOOL - STREAM 02,,,,,,,chaka_primary_school,,,5572176,FwfK0oL0,61062407,FwfK0oL0
poll_station_stream,chaka_primary_school_stream_03,CHAKA PRIMARY SCHOOL - STREAM 03,,,,,,,chaka_primary_school,,,5082832,FwqK3gYz,89446012,FwqK3gYz
poll_station_stream,chaka_primary_school_stream_04,CHAKA PRIMARY SCHOOL - STREAM 04,,,,,,,chaka_primary_school,,,5248468,FwqlXJ54,92529131,FwqlXJ54
poll_station_stream,chaka_primary_school_stream_05,CHAKA PRIMARY SCHOOL - STREAM 05,,,,,,,chaka_primary_school,,,9267759,Fwuh4C0I,65059959,Fwuh4C0I
poll_station_stream,ndiriti_primary_school_stream_01,NDIRITI PRIMARY SCHOOL - STREAM 01,,,,,,,ndiriti_primary_school,,,6411630,Fx8GRMdx,49912540,Fx8GRMdx
poll_station_stream,ngatha_nursery_school_stream_01,NGATHA NURSERY SCHOOL. - STREAM 01,,,,,,,ngatha_nursery_school,,,6551859,Fx9N8LqH,82714953,Fx9N8LqH
poll_station_stream,githungo_primary_school_stream_01,GITHUNGO PRIMARY SCHOOL - STREAM 01,,,,,,,githungo_primary_school,,,4461847,FxDOc4sm,25366445,FxDOc4sm
poll_station_stream,tagwa_primary_school_proposed_stream_01,TAGWA PRIMARY SCHOOL( PROPOSED - STREAM 01,,,,,,,tagwa_primary_school_proposed,,,6227724,FxI1YcgU,35639498,FxI1YcgU
poll_station_stream,gathathi_ini_dam_offices_stream_01,GATHATHI-INI DAM OFFICES - STREAM 01,,,,,,,gathathi_ini_dam_offices,,,6090488,FxR1Gmx4,32356997,FxR1Gmx4
poll_station_stream,karundas_secondary_school_stream_01,KARUNDAS SECONDARY SCHOOL - STREAM 01,,,,,,,karundas_secondary_school,,,7148903,FxRi8vXZ,75732392,FxRi8vXZ
poll_station_stream,karundas_secondary_school_stream_02,KARUNDAS SECONDARY SCHOOL - STREAM 02,,,,,,,karundas_secondary_school,,,1082484,FxceNG4b,98649392,FxceNG4b
poll_station_stream,new_kcc_ground_chaka_stream_01,NEW KCC GROUND (CHAKA) - STREAM 01,,,,,,,new_kcc_ground_chaka,,,4550904,FxhamvV1,81329556,FxhamvV1
poll_station_stream,new_kcc_ground_chaka_stream_02,NEW KCC GROUND (CHAKA) - STREAM 02,,,,,,,new_kcc_ground_chaka,,,6255899,FxjA6Aos,61869298,FxjA6Aos
poll_station_stream,new_kcc_ground_chaka_stream_03,NEW KCC GROUND (CHAKA) - STREAM 03,,,,,,,new_kcc_ground_chaka,,,4496088,FxlEhFj5,26816082,FxlEhFj5
poll_station_stream,new_kcc_ground_chaka_stream_04,NEW KCC GROUND (CHAKA) - STREAM 04,,,,,,,new_kcc_ground_chaka,,,8666801,Fxr9vY7g,27918909,Fxr9vY7g
poll_station_stream,narumoru_girls_secondary_schoo_stream_01,NARUMORU GIRLS SECONDARY SCHOO - STREAM 01,,,,,,,narumoru_girls_secondary_schoo,,,3794490,FxtM4CjD,27783536,FxtM4CjD
poll_station_stream,gatuamba_secondary_school_stream_01,GATUAMBA SECONDARY SCHOOL. - STREAM 01,,,,,,,gatuamba_secondary_school,,,4572805,FxvPQO0H,43396587,FxvPQO0H
poll_station_stream,warazo_primary_school_stream_01,WARAZO PRIMARY SCHOOL - STREAM 01,,,,,,,warazo_primary_school,,,2566295,FxzFHi83,15480453,FxzFHi83
poll_station_stream,warazo_primary_school_stream_02,WARAZO PRIMARY SCHOOL - STREAM 02,,,,,,,warazo_primary_school,,,1050300,Fy0FHGFC,43577473,Fy0FHGFC
poll_station_stream,warazo_primary_school_stream_03,WARAZO PRIMARY SCHOOL - STREAM 03,,,,,,,warazo_primary_school,,,6845883,Fy2iAdVY,18910323,Fy2iAdVY
poll_station_stream,mere_primary_school_stream_01,MERE PRIMARY SCHOOL - STREAM 01,,,,,,,mere_primary_school,,,7975928,Fy5FgiQ9,57324693,Fy5FgiQ9
poll_station_stream,mere_primary_school_stream_02,MERE PRIMARY SCHOOL - STREAM 02,,,,,,,mere_primary_school,,,6874389,Fy5Ow9PG,96629297,Fy5Ow9PG
poll_station_stream,munyu_primary_school_stream_01,MUNYU PRIMARY SCHOOL - STREAM 01,,,,,,,munyu_primary_school,,,2921157,FyFdR807,11156107,FyFdR807
poll_station_stream,munyu_primary_school_stream_02,MUNYU PRIMARY SCHOOL - STREAM 02,,,,,,,munyu_primary_school,,,4476591,Fyd700ZI,51669202,Fyd700ZI
poll_station_stream,ndathi_primary_school_stream_01,NDATHI PRIMARY SCHOOL - STREAM 01,,,,,,,ndathi_primary_school,,,4188307,FyyyK0dz,94286057,FyyyK0dz
poll_station_stream,ndathi_primary_school_stream_02,NDATHI PRIMARY SCHOOL - STREAM 02,,,,,,,ndathi_primary_school,,,1396656,Fz5tZkQo,37529323,Fz5tZkQo
poll_station_stream,mbiriri_primary_school_stream_01,MBIRIRI PRIMARY SCHOOL - STREAM 01,,,,,,,mbiriri_primary_school,,,8427123,FzDI2aU6,49260709,FzDI2aU6
poll_station_stream,mbiriri_primary_school_stream_02,MBIRIRI PRIMARY SCHOOL - STREAM 02,,,,,,,mbiriri_primary_school,,,4427033,FzEIBD7u,95933661,FzEIBD7u
poll_station_stream,mapema_primary_school_stream_01,MAPEMA PRIMARY SCHOOL - STREAM 01,,,,,,,mapema_primary_school,,,6418759,FzN0kpSF,87153745,FzN0kpSF
poll_station_stream,mapema_primary_school_stream_02,MAPEMA PRIMARY SCHOOL - STREAM 02,,,,,,,mapema_primary_school,,,9690420,FzRZ4Ef1,86675112,FzRZ4Ef1
poll_station_stream,mapema_primary_school_stream_03,MAPEMA PRIMARY SCHOOL - STREAM 03,,,,,,,mapema_primary_school,,,4590490,Fze25cCj,58070494,Fze25cCj
poll_station_stream,kabaru_primary_school_stream_01,KABARU PRIMARY SCHOOL - STREAM 01,,,,,,,kabaru_primary_school,,,5182840,FzkJwQP4,40985933,FzkJwQP4
poll_station_stream,kimahuri_primary_school_stream_01,KIMAHURI PRIMARY SCHOOL - STREAM 01,,,,,,,kimahuri_primary_school,,,7136242,Fzo2d7z1,85947536,Fzo2d7z1
poll_station_stream,kimahuri_primary_school_stream_02,KIMAHURI PRIMARY SCHOOL - STREAM 02,,,,,,,kimahuri_primary_school,,,2674015,Fzp1CB20,53435785,Fzp1CB20
poll_station_stream,kandune_nursery_school_stream_01,KANDUNE NURSERY SCHOOL. - STREAM 01,,,,,,,kandune_nursery_school,,,4003057,G050SuSp,77397604,G050SuSp
poll_station_stream,st_joseph_allamano_secondary_sc_stream_01,ST. JOSEPH ALLAMANO SECONDARY SC - STREAM 01,,,,,,,st_joseph_allamano_secondary_sc,,,3075850,G075mKoM,65077070,G075mKoM
poll_station_stream,st_joseph_allamano_secondary_sc_stream_02,ST. JOSEPH ALLAMANO SECONDARY SC - STREAM 02,,,,,,,st_joseph_allamano_secondary_sc,,,4700212,G08fzpsi,67093499,G08fzpsi
poll_station_stream,stteresa_nursery_school_gitubur_stream_01,ST.TERESA NURSERY SCHOOL GITUBUR - STREAM 01,,,,,,,stteresa_nursery_school_gitubur,,,4204121,G0Bu22fV,94008717,G0Bu22fV
poll_station_stream,kimahuri_youth_polytechnic_stream_01,KIMAHURI YOUTH POLYTECHNIC - STREAM 01,,,,,,,kimahuri_youth_polytechnic,,,8998740,G0CMpAVO,23182298,G0CMpAVO
poll_station_stream,kimahuri_youth_polytechnic_stream_02,KIMAHURI YOUTH POLYTECHNIC - STREAM 02,,,,,,,kimahuri_youth_polytechnic,,,2085104,G0FOQzQm,54071247,G0FOQzQm
poll_station_stream,st_joseph_warazo_youth_polytech_stream_01,ST JOSEPH WARAZO YOUTH POLYTECH - STREAM 01,,,,,,,st_joseph_warazo_youth_polytech,,,5107806,G0N5HyQz,59907372,G0N5HyQz
poll_station_stream,munyu_high_school_stream_01,MUNYU HIGH SCHOOL - STREAM 01,,,,,,,munyu_high_school,,,4915305,G0ORzEC7,91086815,G0ORzEC7
poll_station_stream,wathituga_primary_school_stream_01,WATHITUGA PRIMARY SCHOOL - STREAM 01,,,,,,,wathituga_primary_school,,,6221143,G0PCmwzr,53645762,G0PCmwzr
poll_station_stream,ccm_nanyuki_primary_school_stream_01,CCM NANYUKI PRIMARY SCHOOL - STREAM 01,,,,,,,ccm_nanyuki_primary_school,,,4557901,G0WqX0T9,68973811,G0WqX0T9
poll_station_stream,ccm_nanyuki_primary_school_stream_02,CCM NANYUKI PRIMARY SCHOOL - STREAM 02,,,,,,,ccm_nanyuki_primary_school,,,5578465,G0Yr5Htp,54589748,G0Yr5Htp
poll_station_stream,ccm_nanyuki_primary_school_stream_03,CCM NANYUKI PRIMARY SCHOOL - STREAM 03,,,,,,,ccm_nanyuki_primary_school,,,6644002,G0aegRuq,90748987,G0aegRuq
poll_station_stream,katheri_primary_school_stream_01,KATHERI PRIMARY SCHOOL - STREAM 01,,,,,,,katheri_primary_school,,,2161245,G0d5NANP,48300438,G0d5NANP
poll_station_stream,mlima_kenya_primary_school_stream_01,MLIMA KENYA PRIMARY SCHOOL - STREAM 01,,,,,,,mlima_kenya_primary_school,,,9410324,G0e7OxID,22556753,G0e7OxID
poll_station_stream,mlima_kenya_primary_school_stream_02,MLIMA KENYA PRIMARY SCHOOL - STREAM 02,,,,,,,mlima_kenya_primary_school,,,6657601,G0gXjQnC,11470412,G0gXjQnC
poll_station_stream,burguret_primary_school_stream_01,BURGURET PRIMARY SCHOOL - STREAM 01,,,,,,,burguret_primary_school,,,1646437,G0h1maBJ,32043610,G0h1maBJ
poll_station_stream,burguret_primary_school_stream_02,BURGURET PRIMARY SCHOOL - STREAM 02,,,,,,,burguret_primary_school,,,9709217,G0lzPRfP,15546380,G0lzPRfP
poll_station_stream,guara_primary_school_stream_01,GUARA PRIMARY SCHOOL - STREAM 01,,,,,,,guara_primary_school,,,5976053,G0obGLzk,19006450,G0obGLzk
poll_station_stream,macharia_primary_school_stream_01,MACHARIA PRIMARY SCHOOL - STREAM 01,,,,,,,macharia_primary_school,,,1823102,G0tzF6JY,67891094,G0tzF6JY
poll_station_stream,gatuanyaga_primary_school_stream_01,GATUANYAGA PRIMARY SCHOOL - STREAM 01,,,,,,,gatuanyaga_primary_school,,,2543205,G0ubZkJ8,57325970,G0ubZkJ8
poll_station_stream,kiboya_primary_school_stream_01,KIBOYA PRIMARY SCHOOL - STREAM 01,,,,,,,kiboya_primary_school,,,4875430,G0ug59AZ,48019162,G0ug59AZ
poll_station_stream,kiboya_primary_school_stream_02,KIBOYA PRIMARY SCHOOL - STREAM 02,,,,,,,kiboya_primary_school,,,7189220,G0vuxfiZ,69604574,G0vuxfiZ
poll_station_stream,mureru_primary_school_stream_01,MURERU PRIMARY SCHOOL - STREAM 01,,,,,,,mureru_primary_school,,,9193105,G10TUTy8,89653793,G10TUTy8
poll_station_stream,mureru_primary_school_stream_02,MURERU PRIMARY SCHOOL - STREAM 02,,,,,,,mureru_primary_school,,,9822374,G14OkaGp,74683525,G14OkaGp
poll_station_stream,ngerima_nursery_sch_stream_01,NGERIMA NURSERY SCH - STREAM 01,,,,,,,ngerima_nursery_sch,,,2959662,G1Dx58wt,48894463,G1Dx58wt
poll_station_stream,airstrip_primary_school_stream_01,AIRSTRIP PRIMARY SCHOOL - STREAM 01,,,,,,,airstrip_primary_school,,,5369778,G1GHPnM1,38596191,G1GHPnM1
poll_station_stream,gakawa_dispensary_stream_01,GAKAWA DISPENSARY - STREAM 01,,,,,,,gakawa_dispensary,,,4936493,G1HtGPFH,70234703,G1HtGPFH
poll_station_stream,kaaga_nursery_school_stream_01,KAAGA NURSERY SCHOOL - STREAM 01,,,,,,,kaaga_nursery_school,,,4749228,G1HuAyHE,69271818,G1HuAyHE
poll_station_stream,maka_water_project_office_stream_01,MAKA WATER PROJECT OFFICE - STREAM 01,,,,,,,maka_water_project_office,,,6993031,G1NyR6Zk,22484536,G1NyR6Zk
poll_station_stream,maka_water_project_office_stream_02,MAKA WATER PROJECT OFFICE - STREAM 02,,,,,,,maka_water_project_office,,,7663538,G1QgkhE1,70911357,G1QgkhE1
poll_station_stream,guara_nursery_school_stream_01,GUARA NURSERY SCHOOL - STREAM 01,,,,,,,guara_nursery_school,,,9929271,G1Yf68Ld,94632356,G1Yf68Ld
poll_station_stream,mureru_secondary_school_stream_01,MURERU SECONDARY SCHOOL - STREAM 01,,,,,,,mureru_secondary_school,,,2497976,G1bzN8LN,91752518,G1bzN8LN
poll_station_stream,moi_equator_girls_secondary_sch_stream_01,MOI EQUATOR GIRLS SECONDARY SCH - STREAM 01,,,,,,,moi_equator_girls_secondary_sch,,,1286510,G1dfHnIQ,63820632,G1dfHnIQ
poll_station_stream,moi_equator_girls_secondary_sch_stream_02,MOI EQUATOR GIRLS SECONDARY SCH - STREAM 02,,,,,,,moi_equator_girls_secondary_sch,,,9065355,G1gqOAyl,81738827,G1gqOAyl
poll_station_stream,moi_equator_girls_secondary_sch_stream_03,MOI EQUATOR GIRLS SECONDARY SCH - STREAM 03,,,,,,,moi_equator_girls_secondary_sch,,,1346735,G1nk0TM4,63113886,G1nk0TM4
poll_station_stream,gakawa_secondary_school_stream_01,GAKAWA SECONDARY SCHOOL. - STREAM 01,,,,,,,gakawa_secondary_school,,,6549562,G1z5xros,17386522,G1z5xros
poll_station_stream,sagana_primary_school_stream_01,SAGANA PRIMARY SCHOOL - STREAM 01,,,,,,,sagana_primary_school,,,6212870,G225emqa,79040463,G225emqa
poll_station_stream,sagana_primary_school_stream_02,SAGANA PRIMARY SCHOOL - STREAM 02,,,,,,,sagana_primary_school,,,4033259,G2CSyXzR,10325974,G2CSyXzR
poll_station_stream,sagana_primary_school_stream_03,SAGANA PRIMARY SCHOOL - STREAM 03,,,,,,,sagana_primary_school,,,8552386,G2Eje0bp,39411173,G2Eje0bp
poll_station_stream,ndundu_ini_primary_school_stream_01,NDUNDU-INI PRIMARY SCHOOL - STREAM 01,,,,,,,ndundu_ini_primary_school,,,1653205,G2ItJ0An,70529137,G2ItJ0An
poll_station_stream,ndundu_ini_primary_school_stream_02,NDUNDU-INI PRIMARY SCHOOL - STREAM 02,,,,,,,ndundu_ini_primary_school,,,6730359,G2M3vMoM,39396361,G2M3vMoM
poll_station_stream,iruri_primary_school_stream_01,IRURI PRIMARY SCHOOL - STREAM 01,,,,,,,iruri_primary_school,,,9270099,G2OnS8sW,35024228,G2OnS8sW
poll_station_stream,iruri_primary_school_stream_02,IRURI PRIMARY SCHOOL - STREAM 02,,,,,,,iruri_primary_school,,,1478639,G2SREezN,64594243,G2SREezN
poll_station_stream,ruare_primary_school_stream_01,RUARE PRIMARY SCHOOL - STREAM 01,,,,,,,ruare_primary_school,,,1589748,G2U7kUqh,12136078,G2U7kUqh
poll_station_stream,ruare_primary_school_stream_02,RUARE PRIMARY SCHOOL - STREAM 02,,,,,,,ruare_primary_school,,,3151737,G2cKt9u0,24215266,G2cKt9u0
poll_station_stream,ruare_primary_school_stream_03,RUARE PRIMARY SCHOOL - STREAM 03,,,,,,,ruare_primary_school,,,9188886,G2dpbCTe,58595731,G2dpbCTe
poll_station_stream,kianjau_primary_school_stream_01,KIANJAU PRIMARY SCHOOL - STREAM 01,,,,,,,kianjau_primary_school,,,6154458,G2tqgyVt,37838649,G2tqgyVt
poll_station_stream,kianjau_primary_school_stream_02,KIANJAU PRIMARY SCHOOL - STREAM 02,,,,,,,kianjau_primary_school,,,7217539,G2u7MHTQ,34603001,G2u7MHTQ
poll_station_stream,kabiruini_primary_school_stream_01,KABIRUINI PRIMARY SCHOOL - STREAM 01,,,,,,,kabiruini_primary_school,,,1991661,G2wfWdhF,52429036,G2wfWdhF
poll_station_stream,kabiruini_primary_school_stream_02,KABIRUINI PRIMARY SCHOOL - STREAM 02,,,,,,,kabiruini_primary_school,,,1123869,G2wyJLpV,57458141,G2wyJLpV
poll_station_stream,njathe_ini_primary_school_stream_01,NJATHE-INI PRIMARY SCHOOL - STREAM 01,,,,,,,njathe_ini_primary_school,,,7934649,G32FsZd5,21050513,G32FsZd5
poll_station_stream,chieni_primary_school_stream_01,CHIENI PRIMARY SCHOOL - STREAM 01,,,,,,,chieni_primary_school,,,3256681,G34sT6Z0,75908229,G34sT6Z0
poll_station_stream,chieni_primary_school_stream_02,CHIENI PRIMARY SCHOOL - STREAM 02,,,,,,,chieni_primary_school,,,5799490,G3JGkQqD,37920197,G3JGkQqD
poll_station_stream,kahiraini_primary_school_stream_01,KAHIRAINI PRIMARY SCHOOL - STREAM 01,,,,,,,kahiraini_primary_school,,,6217953,G3LAzu1k,98816075,G3LAzu1k
poll_station_stream,kahiraini_primary_school_stream_02,KAHIRAINI PRIMARY SCHOOL - STREAM 02,,,,,,,kahiraini_primary_school,,,1720951,G3NVlBGg,24036308,G3NVlBGg
poll_station_stream,kiahia_nurseryschool_stream_01,KIAHIA NURSERYSCHOOL - STREAM 01,,,,,,,kiahia_nurseryschool,,,9175450,G3WUnV57,69954042,G3WUnV57
poll_station_stream,ngorano_primary_school_stream_01,NGORANO PRIMARY SCHOOL - STREAM 01,,,,,,,ngorano_primary_school,,,5486305,G3heNmHJ,83319795,G3heNmHJ
poll_station_stream,ngorano_primary_school_stream_02,NGORANO PRIMARY SCHOOL - STREAM 02,,,,,,,ngorano_primary_school,,,3749124,G3jUfwqs,14515494,G3jUfwqs
poll_station_stream,hiriga_primary_school_stream_01,HIRIGA PRIMARY SCHOOL - STREAM 01,,,,,,,hiriga_primary_school,,,3068012,G3jYcIMS,61287320,G3jYcIMS
poll_station_stream,hiriga_primary_school_stream_02,HIRIGA PRIMARY SCHOOL - STREAM 02,,,,,,,hiriga_primary_school,,,3063833,G3na9B98,27135312,G3na9B98
poll_station_stream,kabiru_ini_coffee_factory_stream_01,KABIRU-INI COFFEE FACTORY - STREAM 01,,,,,,,kabiru_ini_coffee_factory,,,3613432,G3pC025B,66524939,G3pC025B
poll_station_stream,old_ngorano_dispensary_stream_01,OLD NGORANO DISPENSARY - STREAM 01,,,,,,,old_ngorano_dispensary,,,5368624,G3yvLqni,35469999,G3yvLqni
poll_station_stream,gitunduti_primary_school_stream_01,GITUNDUTI PRIMARY SCHOOL - STREAM 01,,,,,,,gitunduti_primary_school,,,2252930,G407vOTw,64833614,G407vOTw
